cust_id,call_date,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
cust_000317,2018-05-29,31,admin,single,secondary,no,-407,no,yes,cellular,7,jul,1,-1,0,unknown,no
cust_000319,2019-01-06,44,blue_collar,single,primary,no,-24,no,no,telephone,7,jul,1,-1,0,unknown,no
cust_000323,2019-04-30,25,technician,single,secondary,no,-55,yes,yes,cellular,7,jul,1,-1,0,unknown,no
cust_000324,2019-01-10,27,blue_collar,married,primary,no,52,no,yes,cellular,7,jul,1,-1,0,unknown,no
cust_000325,2018-08-04,49,blue_collar,married,primary,no,4140,no,no,cellular,7,jul,4,-1,0,unknown,no
cust_000326,2019-02-22,25,blue_collar,single,secondary,no,495,no,no,cellular,7,jul,3,-1,0,unknown,no
cust_000327,2018-12-06,46,management,married,tertiary,no,74,yes,no,cellular,7,jul,11,-1,0,unknown,no
cust_000331,2019-04-28,42,management,married,secondary,no,4314,no,no,cellular,7,jul,1,-1,0,unknown,no
cust_000332,2019-01-31,30,admin,single,secondary,no,312,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000333,2019-01-20,42,technician,single,tertiary,no,24,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000334,2018-10-01,28,admin,married,secondary,no,54,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000335,2018-05-15,34,entrepreneur,married,tertiary,no,412,yes,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000336,2018-10-22,33,management,married,tertiary,no,-139,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000338,2018-11-27,29,admin,single,secondary,no,210,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000340,2018-10-17,32,technician,divorced,tertiary,no,31,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000341,2019-01-09,45,services,married,secondary,no,0,no,yes,cellular,8,jul,7,-1,0,unknown,no
cust_000342,2018-12-25,59,retired,married,secondary,no,184,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000343,2019-04-10,46,unemployed,married,secondary,no,562,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000344,2018-06-23,32,management,married,tertiary,no,2102,yes,no,cellular,8,jul,1,-1,0,unknown,no
cust_000345,2018-07-28,44,management,divorced,tertiary,no,193,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000346,2018-11-24,26,blue_collar,single,secondary,no,5,no,no,telephone,8,jul,3,-1,0,unknown,no
cust_000347,2018-05-27,53,management,married,secondary,no,66,no,yes,telephone,8,jul,1,-1,0,unknown,no
cust_000348,2019-04-12,46,blue_collar,married,primary,no,-169,yes,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000349,2018-05-25,35,entrepreneur,married,primary,no,2643,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000350,2018-07-05,56,blue_collar,divorced,primary,no,12,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000351,2018-06-23,60,management,married,primary,no,75,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000353,2018-10-01,60,technician,divorced,primary,no,-85,no,yes,telephone,8,jul,2,-1,0,unknown,no
cust_000354,2018-06-17,55,management,married,tertiary,no,979,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000356,2019-02-06,33,technician,married,tertiary,no,-258,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000357,2019-01-04,33,management,single,tertiary,no,99,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000358,2018-11-13,55,retired,married,primary,no,150,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000360,2018-10-02,28,self_employed,single,tertiary,no,226,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000361,2019-02-22,26,admin,single,secondary,no,-378,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000364,2019-05-10,26,management,single,tertiary,no,122,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000365,2018-12-17,27,services,married,primary,no,-90,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000366,2018-12-20,42,blue_collar,single,primary,no,1322,yes,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000367,2019-04-06,42,management,divorced,secondary,no,-272,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000370,2019-01-20,35,self_employed,married,tertiary,no,0,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000371,2019-03-31,33,entrepreneur,married,secondary,no,-627,yes,yes,cellular,8,jul,1,-1,0,unknown,yes
cust_000372,2019-04-03,52,entrepreneur,married,tertiary,yes,-468,no,no,cellular,8,jul,1,-1,0,unknown,yes
cust_000373,2019-02-12,30,blue_collar,divorced,secondary,no,0,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000374,2018-12-29,25,management,single,tertiary,no,1098,yes,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000377,2018-12-03,27,admin,single,secondary,no,-400,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000378,2018-06-29,36,admin,married,secondary,no,68,no,yes,cellular,8,jul,4,-1,0,unknown,no
cust_000379,2019-04-06,51,admin,married,secondary,no,38,no,yes,cellular,8,jul,3,-1,0,unknown,no
cust_000380,2018-07-13,26,technician,single,tertiary,no,291,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000381,2018-12-13,32,management,married,tertiary,yes,2,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000382,2018-07-31,58,retired,divorced,tertiary,no,264,yes,yes,cellular,8,jul,3,-1,0,unknown,no
cust_000383,2019-03-07,57,retired,married,tertiary,no,1029,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000384,2018-11-04,56,retired,married,tertiary,no,87,no,no,cellular,8,jul,2,-1,0,unknown,no
cust_000385,2018-05-10,58,blue_collar,married,secondary,no,1457,yes,no,cellular,8,jul,4,-1,0,unknown,no
cust_000386,2018-10-27,25,blue_collar,single,secondary,yes,-220,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000387,2018-11-16,34,housemaid,married,secondary,no,-97,yes,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000388,2019-02-04,27,technician,single,secondary,yes,0,no,yes,cellular,8,jul,1,-1,0,unknown,yes
cust_000390,2018-09-09,36,management,married,tertiary,no,128,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000391,2019-01-17,46,management,single,tertiary,no,3,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000392,2018-07-28,32,blue_collar,married,primary,no,642,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000393,2018-05-20,55,blue_collar,married,primary,no,137,no,no,telephone,8,jul,1,-1,0,unknown,no
cust_000395,2018-10-11,26,admin,single,secondary,no,-35,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000396,2018-10-27,39,services,single,secondary,no,230,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000397,2019-03-21,55,management,married,secondary,no,51,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000399,2018-11-23,29,housemaid,married,primary,no,7,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000400,2018-12-01,25,services,single,secondary,no,2,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000401,2018-06-20,55,entrepreneur,married,tertiary,no,22,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000402,2018-08-24,32,blue_collar,single,secondary,no,-197,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000403,2018-06-20,25,admin,single,secondary,no,0,no,yes,cellular,8,jul,3,-1,0,unknown,no
cust_000404,2019-01-22,28,admin,single,secondary,no,144,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000405,2019-01-16,34,blue_collar,married,primary,no,-480,yes,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000406,2018-12-10,26,management,single,tertiary,no,350,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000407,2018-09-26,56,blue_collar,married,primary,no,175,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000408,2019-01-13,26,self_employed,single,secondary,no,551,no,no,cellular,8,jul,1,-1,0,unknown,yes
cust_000409,2018-07-04,33,admin,single,tertiary,no,621,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000410,2018-07-13,55,retired,married,tertiary,no,197,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000412,2018-11-14,38,admin,married,secondary,no,-14,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000413,2019-03-29,27,services,single,secondary,no,87,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000414,2018-10-31,25,blue_collar,married,secondary,no,101,no,yes,cellular,8,jul,3,-1,0,unknown,yes
cust_000415,2018-11-13,42,blue_collar,married,primary,no,1556,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000416,2018-06-03,40,services,married,primary,no,-45,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000418,2018-08-02,59,retired,divorced,primary,no,830,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000421,2018-09-24,34,admin,single,tertiary,no,-199,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000422,2018-11-28,53,technician,divorced,primary,no,-834,yes,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000423,2018-10-18,42,unemployed,married,secondary,no,-283,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000424,2018-12-10,25,technician,single,secondary,no,218,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000425,2019-03-03,25,management,single,secondary,no,1923,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000427,2018-06-02,45,services,single,secondary,no,-688,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000428,2018-12-30,29,blue_collar,married,primary,no,50,no,no,cellular,8,jul,2,-1,0,unknown,no
cust_000429,2018-10-21,51,technician,married,secondary,no,564,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000430,2018-12-14,26,management,single,tertiary,no,33,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000431,2019-01-26,39,services,married,secondary,no,87,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000432,2018-11-10,25,self_employed,single,tertiary,no,-44,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000433,2018-09-29,29,management,married,tertiary,no,0,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000434,2019-02-26,39,technician,married,secondary,no,130,no,no,cellular,8,jul,2,-1,0,unknown,no
cust_000435,2018-08-23,27,management,single,tertiary,yes,0,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000436,2018-05-14,28,housemaid,married,secondary,no,1294,yes,no,cellular,8,jul,2,-1,0,unknown,no
cust_000437,2019-02-12,38,admin,married,secondary,no,338,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000438,2018-11-16,60,retired,married,primary,no,280,no,no,telephone,8,jul,1,-1,0,unknown,no
cust_000439,2018-08-12,26,services,single,secondary,yes,74,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000440,2019-03-17,42,unemployed,divorced,secondary,no,2699,no,no,cellular,8,jul,2,-1,0,unknown,no
cust_000441,2018-07-06,51,management,married,tertiary,no,3604,no,yes,telephone,8,jul,1,-1,0,unknown,no
cust_000442,2018-06-19,30,blue_collar,married,secondary,no,1177,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000443,2019-03-14,25,technician,single,secondary,no,102,no,yes,cellular,8,jul,2,-1,0,unknown,yes
cust_000444,2019-03-28,42,admin,married,secondary,no,-150,no,yes,cellular,8,jul,3,-1,0,unknown,no
cust_000445,2018-08-24,28,blue_collar,married,secondary,no,2322,no,no,cellular,8,jul,4,-1,0,unknown,no
cust_000446,2018-11-17,33,admin,single,secondary,no,1248,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000447,2018-08-28,54,management,married,tertiary,no,3,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000450,2018-06-14,31,blue_collar,married,primary,no,229,no,no,telephone,8,jul,2,-1,0,unknown,no
cust_000451,2018-12-19,32,entrepreneur,divorced,secondary,no,252,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000452,2019-01-21,55,blue_collar,married,secondary,yes,67,no,no,cellular,8,jul,2,-1,0,unknown,no
cust_000454,2019-01-07,35,admin,divorced,secondary,no,148,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000455,2018-08-01,26,technician,single,secondary,no,68,no,yes,cellular,8,jul,3,-1,0,unknown,no
cust_000456,2019-03-29,40,blue_collar,married,primary,no,143,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000457,2019-02-15,33,blue_collar,married,tertiary,no,870,no,yes,cellular,8,jul,3,-1,0,unknown,no
cust_000458,2018-10-05,25,blue_collar,married,secondary,no,4280,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000459,2019-01-21,28,blue_collar,single,secondary,no,517,no,yes,cellular,8,jul,1,-1,0,unknown,yes
cust_000460,2019-04-28,41,admin,married,secondary,no,120,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000461,2018-10-30,37,blue_collar,married,primary,no,33,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000462,2018-08-10,59,blue_collar,married,primary,no,3540,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000463,2018-09-13,57,admin,married,secondary,no,2137,no,no,telephone,8,jul,7,-1,0,unknown,no
cust_000464,2019-02-16,54,management,married,tertiary,no,-547,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000465,2018-09-20,50,technician,married,primary,no,-315,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000466,2019-02-04,52,technician,married,secondary,no,786,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000467,2019-04-02,59,blue_collar,divorced,primary,no,1,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000468,2018-05-18,53,services,divorced,primary,no,0,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000469,2019-01-15,26,management,single,tertiary,no,8303,no,no,cellular,8,jul,2,-1,0,unknown,no
cust_000470,2019-04-30,45,management,divorced,tertiary,no,854,no,yes,cellular,8,jul,1,-1,0,unknown,yes
cust_000471,2019-02-06,56,admin,single,secondary,no,-273,no,no,cellular,8,jul,2,-1,0,unknown,no
cust_000472,2018-09-30,41,blue_collar,married,primary,no,-692,yes,no,cellular,8,jul,2,-1,0,unknown,no
cust_000474,2018-07-23,55,retired,married,secondary,no,971,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000475,2019-02-02,28,management,married,tertiary,no,3694,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000476,2018-12-22,60,retired,married,secondary,no,1141,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000477,2019-04-15,35,entrepreneur,single,tertiary,yes,793,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000478,2018-08-03,51,retired,married,secondary,no,35,no,yes,cellular,8,jul,4,-1,0,unknown,no
cust_000479,2019-03-28,36,services,married,secondary,no,30,no,yes,cellular,8,jul,5,-1,0,unknown,yes
cust_000480,2018-07-22,34,admin,single,secondary,no,280,no,no,cellular,8,jul,2,-1,0,unknown,no
cust_000482,2018-10-03,30,services,married,secondary,no,2261,yes,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000483,2018-09-09,35,blue_collar,married,primary,no,46,no,no,cellular,8,jul,3,-1,0,unknown,no
cust_000484,2018-08-26,56,retired,married,secondary,no,307,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000485,2018-09-14,56,housemaid,married,primary,no,306,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000486,2018-07-09,41,technician,single,secondary,no,-3,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000487,2019-03-09,57,technician,married,primary,no,4442,no,no,cellular,8,jul,6,-1,0,unknown,no
cust_000488,2019-04-16,33,housemaid,married,primary,no,1,yes,no,cellular,8,jul,1,-1,0,unknown,no
cust_000489,2018-10-18,29,blue_collar,married,secondary,no,-478,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000491,2018-12-27,29,technician,single,secondary,no,290,yes,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000492,2019-03-02,45,services,married,secondary,no,1343,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000493,2018-10-12,26,blue_collar,single,secondary,yes,81,no,yes,cellular,8,jul,2,-1,0,unknown,yes
cust_000494,2018-12-14,51,services,married,secondary,no,272,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000495,2018-10-15,46,blue_collar,divorced,primary,no,2775,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000496,2018-10-31,29,technician,single,secondary,no,359,yes,no,cellular,8,jul,1,-1,0,unknown,no
cust_000497,2018-06-21,52,blue_collar,single,secondary,no,288,yes,no,cellular,8,jul,2,-1,0,unknown,no
cust_000499,2019-01-20,30,admin,single,secondary,no,1249,no,no,cellular,8,jul,4,-1,0,unknown,no
cust_000500,2018-09-30,33,services,married,secondary,no,0,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000501,2019-04-16,29,self_employed,single,tertiary,no,0,yes,no,cellular,8,jul,1,-1,0,unknown,no
cust_000503,2018-12-17,60,retired,divorced,secondary,no,598,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000504,2018-06-19,35,services,single,primary,no,790,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000505,2018-10-30,33,management,single,tertiary,no,0,yes,no,cellular,8,jul,1,-1,0,unknown,no
cust_000506,2018-06-20,36,services,married,primary,no,795,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000507,2018-12-04,28,blue_collar,married,secondary,no,1296,yes,yes,cellular,8,jul,5,-1,0,unknown,no
cust_000508,2019-05-07,39,housemaid,divorced,secondary,no,188,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000509,2018-08-31,36,technician,single,secondary,no,0,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000510,2018-05-27,43,services,married,secondary,no,-392,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000512,2019-01-02,25,services,single,secondary,no,628,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000513,2018-07-13,34,admin,married,secondary,no,233,yes,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000514,2018-10-17,60,management,married,secondary,no,725,yes,no,cellular,8,jul,1,-1,0,unknown,no
cust_000515,2019-02-28,25,blue_collar,single,secondary,no,0,no,no,telephone,8,jul,1,-1,0,unknown,no
cust_000516,2018-07-14,30,admin,divorced,secondary,no,4,no,no,cellular,8,jul,3,-1,0,unknown,no
cust_000518,2019-02-27,54,blue_collar,married,primary,no,175,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000519,2019-01-20,31,blue_collar,married,secondary,no,152,yes,yes,cellular,8,jul,1,-1,0,unknown,yes
cust_000522,2018-12-29,28,management,single,tertiary,no,882,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000523,2019-01-23,55,technician,married,secondary,no,477,no,no,cellular,8,jul,1,-1,0,unknown,no
cust_000524,2019-03-10,52,blue_collar,married,secondary,no,380,yes,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000525,2018-11-15,55,unemployed,married,secondary,no,-246,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000526,2018-07-12,25,admin,married,secondary,no,142,yes,no,cellular,8,jul,2,-1,0,unknown,no
cust_000527,2018-09-20,34,technician,single,secondary,yes,-2,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000528,2018-09-18,59,management,married,tertiary,no,96,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000530,2019-01-18,58,blue_collar,married,secondary,no,279,no,no,cellular,8,jul,5,-1,0,unknown,no
cust_000532,2018-06-30,60,management,married,secondary,no,49,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000533,2019-01-30,29,services,single,secondary,no,9,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000534,2018-08-13,55,unemployed,married,primary,no,1221,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000538,2019-03-16,50,blue_collar,married,secondary,no,1293,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000541,2018-12-15,59,retired,divorced,tertiary,no,439,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000542,2018-10-18,49,blue_collar,married,secondary,no,1838,yes,no,cellular,8,jul,1,-1,0,unknown,no
cust_000543,2018-07-05,44,management,married,tertiary,no,0,no,no,cellular,8,jul,2,-1,0,unknown,no
cust_000545,2019-04-16,43,blue_collar,divorced,primary,no,328,no,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000546,2018-06-15,31,admin,single,secondary,yes,4,yes,yes,cellular,8,jul,1,-1,0,unknown,no
cust_000547,2019-04-08,42,entrepreneur,married,tertiary,no,2476,yes,no,cellular,8,jul,1,-1,0,unknown,no
cust_000548,2018-08-19,28,management,single,tertiary,no,1252,yes,yes,cellular,8,jul,4,-1,0,unknown,no
cust_000549,2018-07-14,38,technician,married,secondary,no,0,no,no,cellular,8,jul,1,-1,0,unknown,yes
cust_000550,2019-04-04,52,technician,married,secondary,yes,0,no,no,cellular,8,jul,2,-1,0,unknown,no
cust_000551,2018-06-13,57,blue_collar,married,secondary,no,75,no,no,cellular,8,jul,8,-1,0,unknown,no
cust_000553,2018-06-10,27,services,single,secondary,no,167,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000554,2018-07-18,28,admin,single,secondary,no,19,no,no,cellular,8,jul,4,-1,0,unknown,no
cust_000555,2019-04-16,31,management,married,secondary,no,-329,yes,no,cellular,8,jul,3,-1,0,unknown,no
cust_000556,2018-11-29,32,blue_collar,divorced,secondary,no,-299,yes,no,cellular,8,jul,2,-1,0,unknown,no
cust_000557,2018-09-27,45,technician,married,secondary,no,1477,yes,no,cellular,8,jul,1,-1,0,unknown,no
cust_000558,2018-09-18,38,admin,single,secondary,no,0,no,no,cellular,8,jul,3,-1,0,unknown,no
cust_000559,2019-03-23,52,admin,married,secondary,no,350,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000560,2018-10-22,56,blue_collar,single,secondary,no,663,no,yes,cellular,8,jul,3,-1,0,unknown,yes
cust_000562,2019-04-22,42,blue_collar,married,secondary,yes,-29,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000563,2018-06-12,32,housemaid,married,primary,no,0,no,no,telephone,8,jul,3,-1,0,unknown,no
cust_000564,2019-02-06,35,services,married,secondary,no,629,no,yes,cellular,8,jul,2,-1,0,unknown,no
cust_000565,2019-04-06,37,blue_collar,married,primary,no,89,no,yes,telephone,8,jul,4,-1,0,unknown,no
